Momento,Eólico,Fotovoltaico,Bioenergías,Hidráulico,% Demanda Abastecida
2022-02-02 10:10:00,1566.93,866.33,131.87,158.51,14.06
2022-02-02 10:15:00,1597.19,858.35,132.13,157.89,14.18
2022-02-02 10:20:00,1683.66,852.74,133.13,158.4,14.48
2022-02-02 10:25:00,1719.99,862.61,133.3,157.76,14.67
2022-02-02 10:30:00,1750.11,857.31,133.74,158.73,14.71
2022-02-02 10:35:00,1775.17,869.06,133.39,159.29,14.77
2022-02-02 10:40:00,1813.86,879.53,133.32,160.02,14.96
2022-02-02 10:45:00,1824.01,879.97,133.29,159.78,15.01
2022-02-02 10:50:00,1822.95,873.71,134.42,159.3,14.92
2022-02-02 10:55:00,1843.56,871.73,134.25,159.37,14.99
2022-02-02 11:00:00,1867.32,871.27,133.69,159.26,15.09
2022-02-02 11:05:00,1876.56,870.82,132.46,159.25,15.01
2022-02-02 11:10:00,1892.5,869.35,132.83,159.6,15.03
2022-02-02 11:15:00,1882.51,868.27,131.29,161.88,14.83
2022-02-02 11:20:00,1888.86,877.4,131.05,161.01,14.82
2022-02-02 11:25:00,1890.49,876.2,129.87,160.56,14.76
2022-02-02 11:30:00,1877.36,875.85,130.15,160.71,14.6
2022-02-02 11:35:00,1905.95,874.73,130.71,159.81,14.61
2022-02-02 11:40:00,1908.78,872.26,130.1,159.41,14.58
2022-02-02 11:45:00,1915.65,874.99,130.34,160.6,14.57
2022-02-02 11:50:00,1930.4,875.51,130.51,160.81,14.54
2022-02-02 11:55:00,1908.59,880.26,130.5,160.6,14.42
2022-02-02 12:00:00,1910.11,877.8,129.98,159.61,14.36
2022-02-02 12:05:00,1909.41,892.61,129.83,160.2,14.38
2022-02-02 12:10:00,1911.97,887.78,128.62,160.91,14.27
2022-02-02 12:15:00,1901.8,885.28,128.37,160.11,14.11
2022-02-02 12:20:00,1880.29,879.44,129.48,160.45,13.9
2022-02-02 12:25:00,1893.4,875.71,129.83,160.51,13.8
2022-02-02 12:30:00,1874.68,880.9,129.43,159.68,13.77
2022-02-02 12:35:00,1852.42,874.23,130.23,160.19,13.62
2022-02-02 12:40:00,1838.98,868.88,131.36,160.7,13.44
2022-02-02 12:45:00,1858.86,871.17,132.15,160.06,13.45
2022-02-02 12:50:00,1923.09,878.68,133.67,159.69,13.73
2022-02-02 12:55:00,1926.84,884.37,132.91,159.79,13.63
2022-02-02 13:00:00,1930.09,885.15,133.26,160.06,13.68
2022-02-02 13:05:00,1979.41,880.71,133.63,167.11,13.84
2022-02-02 13:10:00,1969.43,879.64,133.59,167.27,13.67
2022-02-02 13:15:00,1995.53,870.86,133.15,167.89,13.66
2022-02-02 13:20:00,1975.84,879.32,133.78,168.17,13.64
2022-02-02 13:25:00,1984.37,891.62,135.37,168.05,13.63
2022-02-02 13:30:00,2034.94,831.54,135.2,168.68,13.55
2022-02-02 13:35:00,2022.23,838.61,135.51,168.17,13.5
2022-02-02 13:40:00,2067.16,760.06,134.97,167.87,13.35
2022-02-02 13:45:00,2034.44,767.5,134.14,168.33,13.18
2022-02-02 13:50:00,2071.7,831.19,134.31,168.27,13.58
2022-02-02 13:55:00,2109.86,827.61,136.2,168.42,13.67
2022-02-02 14:00:00,2094.7,829.4,136.15,168.68,13.55
2022-02-02 14:05:00,2117.95,831.15,136.38,168.12,13.63
2022-02-02 14:10:00,2057.12,823.98,137.09,168.55,13.34
2022-02-02 14:15:00,2031.94,831.52,136.72,168.48,13.2
2022-02-02 14:20:00,2016.06,842.09,137.07,168.38,13.13
2022-02-02 14:25:00,1978.78,847.82,133.88,168.75,13.0
2022-02-02 14:30:00,1980.4,843.68,133.88,168.77,12.89
2022-02-02 14:35:00,2007.42,861.75,134.92,168.49,13.07
2022-02-02 14:40:00,2028.56,843.45,136.31,168.99,13.11
2022-02-02 14:45:00,2054.51,868.33,135.7,168.06,13.33
2022-02-02 14:50:00,2074.78,869.51,136.17,168.54,13.42
2022-02-02 14:55:00,2062.5,862.84,136.01,168.73,13.32
2022-02-02 15:00:00,2074.18,857.56,135.25,172.07,13.32
2022-02-02 15:05:00,2142.94,841.27,135.94,173.0,13.51
2022-02-02 15:10:00,2058.32,826.1,135.26,172.51,13.14
2022-02-02 15:15:00,2005.64,872.38,136.38,172.17,13.14
2022-02-02 15:20:00,2051.06,860.72,136.03,172.99,13.23
2022-02-02 15:25:00,1991.26,834.63,135.92,173.22,12.93
2022-02-02 15:30:00,2008.22,785.97,136.84,171.88,12.77
2022-02-02 15:35:00,2005.25,771.3,136.61,172.41,12.65
2022-02-02 15:40:00,1993.68,785.02,137.55,172.89,12.65
2022-02-02 15:45:00,1930.59,816.54,137.55,172.98,12.55
2022-02-02 15:50:00,1891.98,831.39,136.39,173.05,12.46
2022-02-02 15:55:00,1905.71,738.24,135.25,172.4,12.14
2022-02-02 16:00:00,1838.76,760.18,136.28,172.67,11.98
2022-02-02 16:05:00,1771.68,795.63,136.28,172.53,11.95
2022-02-02 16:10:00,1779.71,826.01,138.13,172.73,12.08
2022-02-02 16:15:00,1676.51,821.99,137.59,173.26,11.64
2022-02-02 16:20:00,1611.6,717.06,136.79,173.35,10.92
2022-02-02 16:25:00,1606.37,714.99,136.55,172.69,10.87
2022-02-02 16:30:00,1601.26,672.17,137.56,172.24,10.67
2022-02-02 16:35:00,1562.93,687.48,136.44,172.5,10.58
2022-02-02 16:40:00,1554.68,626.57,137.69,173.34,10.31
2022-02-02 16:45:00,1581.71,626.28,134.95,172.2,10.45
2022-02-02 16:50:00,1642.96,635.34,135.71,172.33,10.72
2022-02-02 16:55:00,1700.94,678.69,136.29,172.88,11.22
2022-02-02 17:00:00,1725.08,713.06,136.53,172.39,11.5
2022-02-02 17:05:00,1788.95,623.76,133.92,186.46,11.55
2022-02-02 17:10:00,1732.37,576.87,134.93,186.29,11.16
2022-02-02 17:15:00,1696.91,540.2,136.35,185.85,10.96
2022-02-02 17:20:00,1708.46,586.05,136.34,185.47,11.21
2022-02-02 17:25:00,1715.3,624.61,134.82,186.61,11.48
2022-02-02 17:30:00,1683.92,605.22,136.33,186.36,11.29
2022-02-02 17:35:00,1725.48,524.24,136.53,186.2,11.14
2022-02-02 17:40:00,1745.3,484.65,135.62,186.61,11.07
2022-02-02 17:45:00,1703.56,458.04,135.49,190.85,10.82
2022-02-02 17:50:00,1654.49,485.91,136.14,186.37,10.74
2022-02-02 17:55:00,1582.98,495.75,130.5,186.2,10.57
2022-02-02 18:00:00,1537.29,490.72,130.65,186.37,10.41
2022-02-02 18:05:00,1562.09,492.62,130.72,185.92,10.7
2022-02-02 18:10:00,1545.36,529.16,131.74,185.46,10.85
2022-02-02 18:15:00,1564.3,589.21,130.4,186.46,11.19
2022-02-02 18:20:00,1526.51,579.5,130.54,186.07,11.02
2022-02-02 18:25:00,1563.26,580.08,132.02,185.85,11.2
2022-02-02 18:30:00,1528.84,605.76,135.65,186.58,11.24
2022-02-02 18:35:00,1437.77,558.71,135.41,185.47,10.64
2022-02-02 18:40:00,1387.7,512.94,135.15,186.33,10.23
2022-02-02 18:45:00,1415.26,471.95,135.11,186.13,10.19
2022-02-02 18:50:00,1397.59,418.05,136.65,186.5,9.89
2022-02-02 18:55:00,1380.16,383.19,136.94,185.95,9.8
2022-02-02 19:00:00,1329.98,339.21,136.04,186.28,9.39
2022-02-02 19:05:00,1342.12,281.43,136.03,186.11,9.19
2022-02-02 19:10:00,1353.05,245.53,136.87,186.82,9.05
2022-02-02 19:15:00,1299.66,210.94,136.57,186.56,8.67
2022-02-02 19:20:00,1275.95,174.76,135.58,185.79,8.38
2022-02-02 19:25:00,1269.58,144.89,135.68,186.04,8.29
2022-02-02 19:30:00,1307.34,124.43,135.97,185.95,8.4
2022-02-02 19:35:00,1266.07,112.17,136.43,186.55,8.15
2022-02-02 19:40:00,1267.18,107.71,137.32,186.47,8.11
2022-02-02 19:45:00,1191.61,87.71,137.67,186.42,7.67
2022-02-02 19:50:00,1172.99,75.17,137.75,186.06,7.51
2022-02-02 19:55:00,1121.18,48.26,137.4,186.33,7.12
2022-02-02 20:00:00,1097.49,34.76,137.88,186.16,6.87
2022-02-02 20:05:00,1095.59,18.05,136.38,168.58,6.61
2022-02-02 20:10:00,1124.98,8.03,137.12,167.45,6.66
2022-02-02 20:15:00,1148.53,2.68,136.24,168.2,6.71
2022-02-02 20:20:00,1111.61,0.47,136.27,167.26,6.51
2022-02-02 20:25:00,1097.63,0.0,136.49,167.15,6.39
2022-02-02 20:30:00,1087.47,0.0,135.84,167.64,6.34
2022-02-02 20:35:00,1074.42,0.0,136.28,167.48,6.26
2022-02-02 20:40:00,1083.16,0.0,135.94,168.1,6.27
2022-02-02 20:45:00,1069.81,0.0,136.09,168.33,6.19
2022-02-02 20:50:00,1053.34,0.0,136.04,168.14,6.08
2022-02-02 20:55:00,1027.96,0.0,136.53,167.5,5.99
2022-02-02 21:00:00,1009.18,0.0,134.82,167.43,5.87
2022-02-02 21:05:00,1002.55,0.0,136.22,168.5,5.83
2022-02-02 21:10:00,1037.02,0.0,135.32,167.44,5.97
2022-02-02 21:15:00,1074.45,0.0,135.38,167.15,6.11
2022-02-02 21:20:00,1087.6,0.0,135.71,167.36,6.17
2022-02-02 21:25:00,1087.19,0.0,135.35,167.03,6.15
2022-02-02 21:30:00,1107.06,0.0,134.27,167.09,6.23
2022-02-02 21:35:00,1161.26,0.0,134.51,166.39,6.5
2022-02-02 21:40:00,1216.59,0.0,134.72,166.02,6.76
2022-02-02 21:45:00,1252.14,0.0,135.29,166.95,6.94
2022-02-02 21:50:00,1264.08,0.0,135.18,166.43,7.04
2022-02-02 21:55:00,1295.23,0.0,137.0,166.92,7.18
2022-02-02 22:00:00,1343.48,0.0,137.65,167.63,7.41
2022-02-02 22:05:00,1346.03,0.0,138.82,167.59,7.43
2022-02-02 22:10:00,1372.04,0.0,138.1,167.98,7.55
2022-02-02 22:15:00,1415.12,0.0,138.73,167.41,7.78
2022-02-02 22:20:00,1425.08,0.0,138.94,166.75,7.88
2022-02-02 22:25:00,1438.21,0.0,137.51,167.37,7.94
2022-02-02 22:30:00,1439.23,0.0,136.68,168.53,7.95
2022-02-02 22:35:00,1473.15,0.0,137.45,167.54,8.06
2022-02-02 22:40:00,1470.68,0.0,138.4,167.42,8.03
2022-02-02 22:45:00,1421.2,0.0,138.67,167.82,7.81
2022-02-02 22:50:00,1407.04,0.0,137.91,167.44,7.74
2022-02-02 22:55:00,1400.33,0.0,138.99,168.01,7.73
2022-02-02 23:00:00,1376.4,0.0,137.89,167.87,7.61
2022-02-02 23:05:00,1333.37,0.0,137.9,167.97,7.46
2022-02-02 23:10:00,1354.3,0.0,137.7,167.53,7.56
2022-02-02 23:15:00,1334.57,0.0,137.76,167.38,7.53
2022-02-02 23:20:00,1328.4,0.0,137.28,167.22,7.51
2022-02-02 23:25:00,1316.79,0.0,136.82,167.61,7.45
2022-02-02 23:30:00,1258.75,0.0,136.91,167.9,7.2
2022-02-02 23:35:00,1201.56,0.0,137.54,168.03,6.99
2022-02-02 23:40:00,1170.37,0.0,137.73,168.18,6.87
2022-02-02 23:45:00,1151.62,0.0,137.44,167.82,6.79
2022-02-02 23:50:00,1121.74,0.0,136.5,167.75,6.65
2022-02-02 23:55:00,1116.75,0.0,136.79,168.11,6.7
2022-02-03 00:00:00,1086.3,0.0,138.25,164.95,6.56
2022-02-03 00:05:00,1079.97,0.0,138.6,165.02,6.57
2022-02-03 00:10:00,1112.14,0.0,138.99,165.52,6.74
2022-02-03 00:15:00,1130.34,0.0,138.69,165.94,6.88
2022-02-03 00:20:00,1113.62,0.0,138.42,165.53,6.83
2022-02-03 00:25:00,1098.06,0.0,139.22,165.24,6.77
2022-02-03 00:30:00,1071.95,0.0,137.78,165.86,6.71
2022-02-03 00:35:00,1088.03,0.0,139.14,165.55,6.86
2022-02-03 00:40:00,1108.49,0.0,138.27,164.93,7.0
2022-02-03 00:45:00,1144.72,0.0,137.64,165.11,7.26
2022-02-03 00:50:00,1140.93,0.0,138.39,165.11,7.25
2022-02-03 00:55:00,1128.03,0.0,137.94,165.39,7.21
2022-02-03 01:00:00,1142.25,0.0,138.26,165.4,7.32
2022-02-03 01:05:00,1133.43,0.0,136.92,165.56,7.34
2022-02-03 01:10:00,1112.09,0.0,137.72,165.3,7.27
2022-02-03 01:15:00,1095.45,0.0,136.41,165.3,7.22
2022-02-03 01:20:00,1102.63,0.0,137.61,165.8,7.3
2022-02-03 01:25:00,1153.9,0.0,137.26,164.96,7.62
2022-02-03 01:30:00,1164.77,0.0,136.68,165.3,7.73
2022-02-03 01:35:00,1134.56,0.0,136.13,165.13,7.63
2022-02-03 01:40:00,1129.39,0.0,137.04,165.32,7.63
2022-02-03 01:45:00,1152.21,0.0,137.46,165.33,7.77
2022-02-03 01:50:00,1136.98,0.0,137.54,166.1,7.72
2022-02-03 01:55:00,1094.28,0.0,137.91,164.86,7.56
2022-02-03 02:00:00,1099.54,0.0,137.68,165.11,7.59
2022-02-03 02:05:00,1081.83,0.0,138.1,165.68,7.54
2022-02-03 02:10:00,1022.75,0.0,136.82,165.17,7.27
2022-02-03 02:15:00,974.52,0.0,137.26,165.47,6.99
2022-02-03 02:20:00,1008.78,0.0,137.16,165.03,7.17
2022-02-03 02:25:00,1078.1,0.0,136.43,165.27,7.57
2022-02-03 02:30:00,1122.93,0.0,137.37,165.34,7.88
2022-02-03 02:35:00,1196.35,0.0,136.31,165.33,8.32
2022-02-03 02:40:00,1283.66,0.0,137.98,165.3,8.79
2022-02-03 02:45:00,1348.95,0.0,136.91,165.24,9.22
2022-02-03 02:50:00,1428.88,0.0,136.93,164.72,9.75
2022-02-03 02:55:00,1438.64,0.0,136.56,164.73,9.73
2022-02-03 03:00:00,1430.68,0.0,136.98,164.6,9.75
2022-02-03 03:05:00,1395.2,0.0,137.62,164.86,9.65
2022-02-03 03:10:00,1376.65,0.0,136.22,164.63,9.52
2022-02-03 03:15:00,1414.57,0.0,135.53,165.22,9.66
2022-02-03 03:20:00,1453.9,0.0,136.89,164.47,9.96
2022-02-03 03:25:00,1487.26,0.0,137.39,165.54,10.2
2022-02-03 03:30:00,1525.2,0.0,138.07,164.9,10.45
2022-02-03 03:35:00,1549.89,0.0,135.58,164.9,10.59
2022-02-03 03:40:00,1569.93,0.0,137.1,164.76,10.7
2022-02-03 03:45:00,1525.41,0.0,135.97,164.99,10.49
2022-02-03 03:50:00,1496.43,0.0,137.81,165.07,10.35
2022-02-03 03:55:00,1492.93,0.0,138.04,164.26,10.4
2022-02-03 04:00:00,1500.78,0.0,138.06,164.16,10.42
2022-02-03 04:05:00,1507.51,0.0,138.3,164.79,10.51
2022-02-03 04:10:00,1471.89,0.0,137.6,164.57,10.22
2022-02-03 04:15:00,1443.29,0.0,137.54,164.63,10.15
2022-02-03 04:20:00,1393.05,0.0,136.08,164.75,9.87
2022-02-03 04:25:00,1396.47,0.0,136.18,164.17,9.91
2022-02-03 04:30:00,1414.28,0.0,136.25,164.17,9.98
2022-02-03 04:35:00,1412.75,0.0,135.82,164.72,9.99
2022-02-03 04:40:00,1465.77,0.0,135.26,164.48,10.37
2022-02-03 04:45:00,1478.1,0.0,135.68,164.99,10.51
2022-02-03 04:50:00,1435.64,0.0,136.62,164.66,10.29
2022-02-03 04:55:00,1387.91,0.0,136.02,164.17,10.16
2022-02-03 05:00:00,1396.24,0.0,136.87,164.42,10.06
2022-02-03 05:05:00,1437.26,0.0,135.7,163.94,10.4
2022-02-03 05:10:00,1492.55,0.0,135.74,164.48,10.7
2022-02-03 05:15:00,1514.96,0.0,133.02,165.02,10.85
2022-02-03 05:20:00,1512.57,0.0,133.9,164.37,10.84
2022-02-03 05:25:00,1503.0,0.0,132.96,164.92,10.76
2022-02-03 05:30:00,1436.07,0.0,132.43,164.59,10.43
2022-02-03 05:35:00,1400.59,0.0,131.54,164.68,10.21
2022-02-03 05:40:00,1358.61,0.0,131.7,164.9,9.89
2022-02-03 05:45:00,1361.19,0.0,131.88,164.28,10.01
2022-02-03 05:50:00,1398.52,0.0,131.37,164.44,10.25
2022-02-03 05:55:00,1380.62,0.0,130.26,159.26,10.11
2022-02-03 06:00:00,1239.97,0.0,129.7,156.74,9.29
2022-02-03 06:05:00,1315.7,0.0,129.55,156.41,9.68
2022-02-03 06:10:00,1291.06,0.0,129.95,156.36,9.48
2022-02-03 06:15:00,1276.3,0.0,129.86,156.38,9.34
2022-02-03 06:20:00,1298.85,0.0,129.72,156.25,9.49
2022-02-03 06:25:00,1313.04,0.0,130.81,156.35,9.6
2022-02-03 06:30:00,1326.93,0.0,131.23,155.81,9.7
2022-02-03 06:35:00,1351.2,0.0,131.43,155.96,9.93
2022-02-03 06:40:00,1389.07,0.0,130.98,155.86,10.1
2022-02-03 06:45:00,1405.13,0.0,131.22,155.4,10.23
2022-02-03 06:50:00,1413.35,0.0,130.64,155.32,10.42
2022-02-03 06:55:00,1420.07,0.0,131.97,154.91,10.5
2022-02-03 07:00:00,1399.66,0.0,132.05,155.86,10.31
2022-02-03 07:05:00,1373.94,0.37,130.97,155.44,10.2
2022-02-03 07:10:00,1361.7,2.78,130.8,155.88,10.06
2022-02-03 07:15:00,1324.2,9.02,132.48,156.14,9.86
2022-02-03 07:20:00,1293.71,16.6,130.83,155.48,9.7
2022-02-03 07:25:00,1262.44,28.67,130.62,154.54,9.54
2022-02-03 07:30:00,1252.66,46.82,130.08,153.98,9.6
2022-02-03 07:35:00,1198.14,63.27,130.51,153.88,9.37
2022-02-03 07:40:00,1163.81,85.15,130.63,154.16,9.28
2022-02-03 07:45:00,1129.03,135.03,131.68,154.08,9.35
2022-02-03 07:50:00,1093.66,177.8,130.85,154.34,9.35
2022-02-03 07:55:00,1036.84,219.03,131.05,154.04,9.21
2022-02-03 08:00:00,1009.18,261.75,130.85,149.62,9.23
2022-02-03 08:05:00,1002.76,285.95,130.66,145.88,9.24
2022-02-03 08:10:00,969.53,327.17,130.78,145.98,9.22
2022-02-03 08:15:00,945.84,382.44,130.45,146.08,9.35
2022-02-03 08:20:00,935.76,428.97,128.34,145.65,9.61
2022-02-03 08:25:00,929.34,484.62,129.34,145.62,9.9
2022-02-03 08:30:00,942.71,535.98,130.51,145.84,10.3
2022-02-03 08:35:00,944.14,575.48,118.21,145.61,10.48
2022-02-03 08:40:00,940.72,618.89,118.75,146.6,10.65
2022-02-03 08:45:00,955.76,682.94,122.53,146.19,11.06
2022-02-03 08:50:00,964.24,737.17,126.79,146.41,11.33
2022-02-03 08:55:00,918.08,747.86,127.84,146.82,11.07
2022-02-03 09:00:00,906.22,740.6,128.8,146.55,10.93
2022-02-03 09:05:00,935.36,758.34,129.82,146.24,11.18
2022-02-03 09:10:00,930.26,751.14,127.12,146.88,11.07
2022-02-03 09:15:00,917.06,769.46,127.82,145.97,11.04
2022-02-03 09:20:00,927.37,769.79,129.04,146.95,11.08
2022-02-03 09:25:00,939.76,809.88,130.32,147.48,11.39
2022-02-03 09:30:00,928.44,830.39,130.85,146.5,11.46
2022-02-03 09:35:00,912.82,838.69,130.35,146.38,11.39
2022-02-03 09:40:00,882.69,873.64,131.93,146.32,11.38
2022-02-03 09:45:00,815.69,870.39,132.26,147.36,10.96
2022-02-03 09:50:00,823.77,853.57,132.21,146.9,10.86
2022-02-03 09:55:00,803.79,858.81,130.75,146.83,10.74
2022-02-03 10:00:00,758.33,863.41,130.02,145.74,10.43
2022-02-03 10:05:00,729.11,903.06,128.63,153.78,10.53
2022-02-03 10:10:00,775.54,907.61,129.38,153.52,10.76
2022-02-03 10:15:00,759.63,891.17,129.85,154.33,10.55
2022-02-03 10:20:00,769.49,895.79,128.5,153.28,10.65
2022-02-03 10:25:00,761.88,917.03,127.8,152.96,10.73
2022-02-03 10:30:00,771.33,923.21,128.85,153.67,10.79
2022-02-03 10:35:00,755.57,927.14,128.44,153.46,10.77
2022-02-03 10:40:00,711.68,925.61,128.58,153.78,10.48
2022-02-03 10:45:00,671.12,932.53,128.99,153.88,10.21
2022-02-03 10:50:00,646.15,930.94,128.82,154.12,10.03
2022-02-03 10:55:00,596.14,931.55,129.68,153.34,9.79
2022-02-03 11:00:00,558.76,907.09,127.33,153.94,9.42
2022-02-03 11:05:00,564.19,937.55,127.82,154.2,9.51
2022-02-03 11:10:00,547.81,933.33,128.56,153.28,9.41
2022-02-03 11:15:00,544.55,931.63,127.3,153.43,9.39
2022-02-03 11:20:00,501.76,928.91,128.04,153.35,9.02
2022-02-03 11:25:00,482.33,840.81,128.86,153.97,8.42
2022-02-03 11:30:00,449.19,879.03,128.32,153.94,8.47
2022-02-03 11:35:00,439.71,896.94,128.27,153.26,8.47
2022-02-03 11:40:00,415.81,921.16,131.43,153.44,8.47
2022-02-03 11:45:00,389.38,936.02,131.42,153.43,8.42
2022-02-03 11:50:00,339.85,929.27,131.87,154.3,8.1
2022-02-03 11:55:00,366.21,910.93,131.81,154.26,8.11
2022-02-03 12:00:00,363.86,869.66,130.39,154.29,7.89
2022-02-03 12:05:00,352.15,883.77,130.21,152.68,7.9
2022-02-03 12:10:00,323.28,924.07,131.14,151.95,7.89
2022-02-03 12:15:00,315.46,907.74,131.07,151.79,7.71
2022-02-03 12:20:00,340.52,913.11,129.43,151.17,7.84
2022-02-03 12:25:00,333.8,888.04,129.73,152.55,7.64
2022-02-03 12:30:00,331.2,893.9,128.86,152.0,7.72
2022-02-03 12:35:00,323.48,907.69,129.41,152.32,7.69
2022-02-03 12:40:00,318.74,913.71,129.26,152.55,7.65
2022-02-03 12:45:00,304.87,914.72,129.7,152.63,7.56
2022-02-03 12:50:00,281.64,915.64,130.5,151.41,7.44
2022-02-03 12:55:00,278.13,923.25,129.78,152.28,7.41
2022-02-03 13:00:00,297.61,915.55,130.93,151.82,7.5
2022-02-03 13:05:00,282.75,904.22,130.59,159.47,7.37
2022-02-03 13:10:00,293.84,888.56,128.94,160.2,7.32
2022-02-03 13:15:00,308.35,894.99,129.93,159.21,7.4
2022-02-03 13:20:00,305.35,875.62,130.89,159.77,7.25
2022-02-03 13:25:00,321.78,839.42,130.27,159.71,7.17
2022-02-03 13:30:00,303.48,812.98,129.77,159.14,6.93
2022-02-03 13:35:00,306.71,826.83,130.3,159.48,6.97
2022-02-03 13:40:00,306.03,796.99,129.3,158.63,6.81
2022-02-03 13:45:00,350.71,831.58,129.29,158.56,7.21
2022-02-03 13:50:00,329.69,862.74,130.56,159.31,7.27
2022-02-03 13:55:00,344.59,920.69,130.23,159.89,7.59
2022-02-03 14:00:00,343.91,916.79,131.1,159.99,7.57
2022-02-03 14:05:00,345.3,931.22,130.94,160.01,7.61
2022-02-03 14:10:00,373.04,930.35,131.04,159.24,7.74
2022-02-03 14:15:00,365.89,907.57,129.49,160.28,7.57
2022-02-03 14:20:00,390.07,910.97,128.89,159.63,7.71
2022-02-03 14:25:00,408.14,891.3,131.08,159.8,7.7
2022-02-03 14:30:00,416.6,898.24,130.38,159.94,7.73
2022-02-03 14:35:00,414.34,933.48,130.08,159.17,7.86
2022-02-03 14:40:00,454.19,913.96,130.27,159.54,7.96
2022-02-03 14:45:00,473.66,878.06,129.44,159.91,7.92
2022-02-03 14:50:00,501.11,899.55,128.51,159.34,8.16
2022-02-03 14:55:00,519.9,885.21,127.6,159.85,8.13
2022-02-03 15:00:00,578.41,890.22,127.57,160.03,8.41
2022-02-03 15:05:00,651.28,906.61,127.44,159.97,8.81
2022-02-03 15:10:00,699.85,918.6,126.44,159.79,9.13
2022-02-03 15:15:00,695.93,846.69,126.34,160.25,8.79
2022-02-03 15:20:00,718.14,881.34,124.88,159.58,9.02
2022-02-03 15:25:00,707.77,790.75,129.84,163.73,8.55
2022-02-03 15:30:00,713.48,778.05,128.64,163.41,8.52
2022-02-03 15:35:00,673.92,868.42,128.17,163.74,8.76
2022-02-03 15:40:00,692.6,780.54,128.53,163.92,8.42
2022-02-03 15:45:00,788.67,830.64,130.92,163.89,9.16
2022-02-03 15:50:00,879.98,747.16,130.6,164.06,9.2
2022-02-03 15:55:00,870.18,755.61,129.32,163.75,9.2
2022-02-03 16:00:00,857.3,760.0,130.11,163.88,9.22
2022-02-03 16:05:00,824.94,751.52,129.52,164.1,9.05
2022-02-03 16:10:00,888.38,742.17,130.43,163.38,9.33
2022-02-03 16:15:00,924.62,764.48,130.36,164.38,9.61
2022-02-03 16:20:00,925.09,783.57,130.23,161.98,9.66
2022-02-03 16:25:00,965.14,700.95,130.58,162.69,9.45
2022-02-03 16:30:00,1004.34,700.54,130.79,162.83,9.64
2022-02-03 16:35:00,975.31,687.84,130.77,162.6,9.45
2022-02-03 16:40:00,1013.34,703.78,130.19,162.2,9.79
2022-02-03 16:45:00,990.6,726.58,131.46,162.68,9.77
2022-02-03 16:50:00,1002.57,691.21,132.98,162.58,9.69
2022-02-03 16:55:00,1050.07,706.92,131.87,162.15,10.08
2022-02-03 17:00:00,1036.46,674.88,130.83,162.75,9.84
2022-02-03 17:05:00,993.71,672.4,130.22,162.49,9.62
2022-02-03 17:10:00,979.4,667.95,133.75,162.87,9.58
2022-02-03 17:15:00,979.86,671.04,135.31,162.78,9.58
2022-02-03 17:20:00,1000.52,684.63,135.32,163.16,9.77
2022-02-03 17:25:00,1015.06,662.3,134.38,162.92,9.75
2022-02-03 17:30:00,1007.88,712.01,134.48,162.62,10.01
2022-02-03 17:35:00,990.4,613.59,133.52,162.38,9.53
2022-02-03 17:40:00,991.32,655.98,133.23,162.55,9.76
2022-02-03 17:45:00,965.85,648.58,132.87,162.16,9.63
2022-02-03 17:50:00,961.78,586.07,135.63,162.24,9.34
2022-02-03 17:55:00,994.23,582.39,136.22,162.87,9.53
2022-02-03 18:00:00,1018.63,543.93,135.85,162.56,9.46
2022-02-03 18:05:00,1045.51,556.8,136.2,162.29,9.72
2022-02-03 18:10:00,1157.45,543.62,135.43,162.33,10.3
2022-02-03 18:15:00,1244.18,539.93,134.69,162.72,10.72
2022-02-03 18:20:00,1360.93,556.66,135.13,161.9,11.46
2022-02-03 18:25:00,1424.41,618.22,134.6,162.23,12.12
2022-02-03 18:30:00,1405.22,605.52,131.65,162.36,11.96
2022-02-03 18:35:00,1379.5,540.71,131.25,162.07,11.61
2022-02-03 18:40:00,1352.06,508.06,131.9,160.67,11.33
2022-02-03 18:45:00,1327.36,530.55,132.0,158.1,11.32
2022-02-03 18:50:00,1337.53,516.44,131.58,160.92,11.31
2022-02-03 18:55:00,1359.45,492.79,133.61,160.47,11.33
2022-02-03 19:00:00,1318.76,431.22,134.07,160.97,10.82
2022-02-03 19:05:00,1274.51,381.3,138.72,161.35,10.35
2022-02-03 19:10:00,1224.64,343.08,137.53,160.34,9.91
2022-02-03 19:15:00,1127.78,310.7,138.16,160.54,9.26
2022-02-03 19:20:00,1037.12,284.58,138.87,160.7,8.64
2022-02-03 19:25:00,970.94,273.75,137.72,160.84,8.24
2022-02-03 19:30:00,926.85,217.12,138.0,160.39,7.76
2022-02-03 19:35:00,874.05,182.34,138.23,153.09,7.27
2022-02-03 19:40:00,891.63,151.88,137.67,153.15,7.21
2022-02-03 19:45:00,889.51,112.88,137.22,153.64,7.0
2022-02-03 19:50:00,876.38,80.37,137.33,153.66,6.71
2022-02-03 19:55:00,867.79,47.83,138.7,153.4,6.5
2022-02-03 20:00:00,865.03,30.65,138.13,156.82,6.41
2022-02-03 20:05:00,867.33,17.57,136.5,154.2,6.24
2022-02-03 20:10:00,857.68,12.64,137.01,153.47,6.08
2022-02-03 20:15:00,836.53,8.17,137.2,153.94,5.87
2022-02-03 20:20:00,804.28,3.33,137.69,153.7,5.64
2022-02-03 20:25:00,767.57,0.33,136.08,154.14,5.38
2022-02-03 20:30:00,762.32,0.0,133.46,153.87,5.3
2022-02-03 20:35:00,757.63,0.0,133.96,154.35,5.27
